code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
002664.SZ,长鹰信质,681870.5343568465,128059.92838589213,241,204002194.46,电动车转子铁芯、电梯曳引机定子系列、启动马达机壳、汽车发电机定子铁芯、汽车发电机定子总成系列、汽车发电机风叶、微电机转子,发动机设备,公司是一家集各类电机零部件的自主创新、研发、生产制造和销售为一体的高新技术企业、浙江省绿色企业、中国汽车电子电器行业十强企业，生产的产品主要为国内外众多大型电机电器厂商提供专业配套服务，系全球最大的汽车发电机定子铁芯供应商。公司专注于电机及其核心零部件产品制造的工艺技术创新和新产品研发，主要产品在技术水平、产品质量等方面处于行业领先地位，在市场上具有极强的竞争优势，同时公司产品被评为浙江省名牌产品，公司商标被评为浙江省著名商标，公司多年来产品获得来自法雷奥(Valeo)、博世(Bosch)等优秀供应商荣誉称号。公司从传统的电机零部件制造商，近年来已逐步向科技型企业的转型，并取得丰硕成果。
600343.SH,航天动力,662021.2429691452,159190.87986721992,241,-257942342.12,航力变流稳压建筑用消防泵、航力柴油机消防泵组、航力车用消防泵、航力单级单吸离心泵、航力低温多级离心泵、航力多级离心泵、航力多卡对多表燃气表、航力飞机加油泵、航力分体式家用燃气表、航力工程机械用冲焊型液力变矩器、航力工业车辆用冲焊型液力变矩器、航力工业用燃气表、航力锅炉给水泵、航力机械式燃气表、航力离心油泵、航力立式生活供水泵、航力排污泵、航力喷水式柱塞泥浆泵、航力汽车用冲焊型变矩器、航力洒水车泵、航力卧式生活供水泵、航力洗井泵、航力压裂泵、航力一体式家用燃气表、航力油田用泵、航力蒸汽往复泵、航力钻井泥浆泵,电气仪器仪表、风泵机械、轻型工程机械,公司是以航天军工流体技术(包括液体、气体)和惯性导航技术为核心技术，以从事系列民用产品的设计、开发、生产和销售为主营业务的技术密集型公司。公司依托在航天军工流体和惯性导航技术方面的雄厚实力，研制开发出一系列具有国内、国际先进水平的产品，已成功应用于石油、化工、机械、电子、交通、能源等诸多领域。公司的一体化智能型IC卡燃气表、特种泵、金刚石工程机等产品属国家级重点新产品或国家火炬计划项目；钣金冲焊液力变矩器获得全球最大的液力传动厂家德国ZF公司在中国唯一颁发的“质量放行通知书”；光机电一体化设备获得了法国科技质量监督评价委员会颁发的“向欧盟市场推荐产品”证书。
002111.SZ,威海广泰,650795.9864363445,74036.69758091286,241,51233291.42,威海广泰WGJS70、威海广泰除雪车、威海广泰大型平台运输车、威海广泰电源车、威海广泰飞机残疾旅客登机车、威海广泰飞机除冰车、威海广泰飞机传送带车、威海广泰飞机加油车、威海广泰飞机平台车、威海广泰飞机气源车、威海广泰飞机牵引车、威海广泰飞机清水车、威海广泰飞机食品车、威海广泰飞机污水车、威海广泰海港客梯车、威海广泰行李传送带车、威海广泰行李牵引车、威海广泰航空地面电源实验台、威海广泰机场摆渡车、威海广泰机场应急作业车、威海广泰加油车、威海广泰全自动高效油水净化系统、威海广泰升降平台车,环保机械、重型卡车与专用车,公司是一家集空港地面设备、消防装备、消防报警设备、军工产业、特种车辆、无人飞行器等产业于一体的多元化上市集团，是消防装备、消防报警设备、工业级智能无人飞行器研发、制造与服务的专业公司。公司现已通过质量体系认证、环境体系认证等，是国家创新型企业、国家技术创新示范企业、商务部认定对外援助物资项目总承包企业，拥有“国家认定企业技术中心”、“国家空港地面设备工程技术研究中心”及“国家地方联合工程实验室”，设立博士后科研工作站。
688510.SH,航亚科技,642814.1157508381,58976.61024896266,241,24271104.15,航亚科技骨科植入物锻件、航亚科技航空发动机用压气机叶片、航亚科技整体叶盘,航空零部件、医用耗材,"公司是一家专业的航空发动机及医疗骨科领域的高性能零部件制造商，专注于航空发动机关键零部件及医疗骨科植入锻件的研发、生产及销售，主要产品包括航空发动机压气机叶片、转动件及结构件(整体叶盘、盘环件、机匣、整流器等)、医疗骨科植入锻件(髋臼杯、髋柄及胫骨平台等精锻件)等高性能零部件,凭借较强的工艺技术实力及过程管控能力、经验丰富且配置完整的人才团队、快速的技术开发响应能力、持续的技术创新能力、丰富的国际项目产业化实施经验等综合优势，公司与航空发动机及医疗骨科关节领域的国内外一流客户群建立了深入、稳定、持续的合作关系,在航空发动机领域，公司向国际主流航空发动机公司大批量供应航空发动机压气机叶片，全球四大航空发动机厂商中的赛峰、GE航空为公司主要客户。凭借一贯的高品质产品与服务，公司获得了国内外航空发动机客户的高度认可：2019年，公司获得中国航发下属主机厂授予的“优秀配套供应商”奖项；2018年，公司获得了CFM公司(赛峰与GE航空的合营公司)授予的“卓越供应商-践行承诺奖”。国内医疗骨科植入件市场占有率前十名厂商中有多家为公司客户(强生医疗、施乐辉、威高骨科、春立正达)。"
688636.SH,智明达,620327.0325676348,61489.844854771785,241,111513994.84,车载嵌入式计算机发射控制模块、车载嵌入式计算机集成模块、车载嵌入式计算机伺服控制模块、车载嵌入式计算机图像处理模块、车载嵌入式计算机显控模块、弹载嵌入式计算机导航计算机、弹载嵌入式计算机伺服控制器、弹载嵌入式计算机信息处理模块、机载嵌入式计算机大气机控制模块、机载嵌入式计算机大气图形组件、机载嵌入式计算机单板计算机模块、机载嵌入式计算机多功能接口模块、机载嵌入式计算机机载红外控制模块、机载嵌入式计算机接口模块、机载嵌入式计算机控制CPU模块、机载嵌入式计算机控制组装件、机载嵌入式计算机雷达数据处理机、机载嵌入式计算机数据处理模块、机载嵌入式计算机随动控制模块、机载嵌入式计算机通用接口模块、机载嵌入式计算机信号处理显示模块、舰载嵌入式计算机测向控制模块、舰载嵌入式计算机数据处理模块、舰载嵌入式计算机自导自导控制模块、其他嵌入式计算机飞控测试设备、其他嵌入式计算机数据处理模块,电子元器件,"公司是一家嵌入式计算机领域的技术型企业，主要面向军工领域客户，提供军用嵌入式计算机相关产品和解决方案。通过多年的积淀，公司按终端产品应用场景分类已经构建起五大产品系列，分别为机载嵌入式计算机、弹载嵌入式计算机、舰载嵌入式计算机、车载嵌入式计算机及其他嵌入式计算机，主要涉及数据采集、信号处理、数据处理、通信交换、接口控制、高可靠性电源、大容量存储以及图形图像处理等多种功能，服务于航空、航天、船舶及地面等领域军工客户,公司已获得了“四川省企业技术中心”“成都市企业技术中心”“2019年度成都市新经济百家重点培育企业”等多项由四川省、成都市政府部门及相关单位颁发的荣誉及资质。公司强大的研发能力对过往业绩的开拓起到了决定性的支撑作用，同时公司将持续响应行业和客户需求趋势，巩固已取得的市场地位和优势，突破现有竞争格局，实现与国际国内一流企业的同台竞技。"
300045.SZ,华力创通,604904.434568888,210809.4064190871,241,-227963833.23,HRT1000系统产品、SGI存储解决方案、半实物仿真解决方案、分布式仿真组件、高速信号记录仪、航电仿真测试产品、基于HLA解决方案、基于vsTasker的兵力生成、宽带信号处理系统、雷达目标回波模拟器、雷达信号处理仿真系统、雷达信号仿真平台、嵌入式软件协同开发方案、软件无线电、软件无线电平台、三维视景仿真组件、实时通讯网络解决方案、图形监控组件、卫星导航仿真测试产品、卫星导航接收机、卫星导航模拟器、显示系统解决方案、座舱仪表仿真组件,电子设备及加工、行业专用软件,公司是注册于中关村科技园区的高新技术和“双软”认证企业，具备完整的国防军工准入资质，以及北斗用户终端研发和分理服务资质。公司是国内国防、政府及行业信息化技术与创新应用的领先者。经过多年的持续科技创新，已经形成卫星导航、卫星移动通信、雷达信号处理和仿真测试等业务板块。在国防军工市场，依托核心技术，致力于为我军精确制导武器、电子对抗、航空电子、信息化作战、指挥控制及先进武器系统研制等领域，提供先进的器件、终端、系统和解决方案。在政府及行业市场，业务涵盖智慧城市、空间信息、应急通信、变形监测、海洋工程等，为客户提供整套系统及解决方案。未来，公司将继续秉承以市场的为导向，坚持自主创新、合作共赢。同时，以产业经营为主体，以技术研究和资本经营为两翼，形成“产业+技术+资本”相生互动、良性循环的业务生态效应，立足国防军工，引领军民融合，推动卫星应用、无人平台产业化发展。
300447.SZ,全信股份,578055.2257304357,153259.8774813278,241,163416341.34,高性能传输线缆、线缆组件,通信线缆,公司2001年成立，2015年4月在深交所创业板上市，自成立以来一直以军工业务为主业，聚焦军工电子信息领域，主要从事军用光电线缆及组件、光电元器件、FC光纤高速网络及多协议网络解决方案、光电系统集成等系列产品的研发、生产、销售和服务等业务。公司产品主要应用于航空、航天、舰船、电子和兵器五大军工领域。航空领域主要应用于歼击机、直升机、运输机、预警机、无人机等军用飞机；航天领域主要应用于火箭、卫星、导弹及载人航天器等；舰船领域主要应用于水面、水下舰艇及各类辅船等；电子及兵器领域主要应用于通信、雷达、电子对抗、导航等电子系统。公司积极拓展轨道交通、铁建、商用飞机和5G通信等商用民品市场，主要从事光电传输线缆及组件、电气控制设备、光模块等产品的研发、生产、销售及技术咨询服务。
002977.SZ,天箭科技,561663.0580912863,78128.38258091286,241,111351443.0,弹载固态发射机、电子对抗产品、电子对抗产品发射机、机载相控阵天线、其他发射机、卫星通信产品发射机、星载相控阵天线,通信终端设备,公司自成立以来坚持致力于军工产品研发，在高波段、大功率固态发射机领域深入挖掘，结合国内外前沿技术，为国内重大武器装备性能提升做出了贡献。公司当前主要代表产品为弹载固态发射机、新型相控阵天线及其他固态发射机产品，其在军事领域的应用包括雷达制导导弹精确制导系统、其它雷达系统、卫星通信和电子对抗等。公司自成立以来，经多年拼搏发展，已有十余个型号产品完成定型生产，并批量交付、装备部队。以高可靠的产品品质和优良的服务赢得用户的高度肯定和各类表彰，在精确制导、侦测、卫星通信等武器装备的性能提升、航天工程应用等方面做出了较大的贡献。已获得2个国防科学技术奖、1个国家科学技术进步奖及2个省部级技术进步奖。2009年经原总装备部中国军用电子元器件质量认证委员会设定委通过设计定型并得出结论，公司研制的固态发射机成功填补了我国在高波段百瓦量级大功率固态功率发射机的空白。
000697.SZ,炼石航空,549891.9185806597,80804.12132365146,241,-554669543.29,发动机相关部件、机翼前缘表层、钼精矿、起降设备、油泵罩,航空零部件、有色金属矿产,公司原是以金属矿产资源采选、销售为主业的矿产企业。自2013年7月起，公司陆续投资设立了成都航宇超合金技术有限公司、成都中科航空发动机有限公司、朗星无人机系统有限公司和成都航旭涂层技术有限公司，完成了对航空业务的战略布局，构建了“铼元素→高温合金→单晶叶片→航空零部件→航空发动机→大型无人机整机”完整的产业链。2017年6月12日，公司实施完成了对英国Gardner Aerospace Holdings Limited100%股权的收购事项。Gardner的主要产品为根据主要客户的需求制造加工各种航空器相关精密零部件、结构件等，包括飞机的机翼前缘表层、发动机相关部件、起降设备、油泵罩等核心部件。
300342.SZ,天银机电,541722.5460391287,159664.3846141079,241,99630736.61,冰箱压缩式起动机、热保护器、压缩机用塑料,风泵机械、高分子聚合物、继电保护及调度自动化,公司是拥有自主知识产权的冰箱压缩机零部件提供商，专注于节能节材型冰箱压缩机零部件的研发、生产和销售。主要产品包括起动器、过载保护器、吸气消音器和接线盒以及变频控制器等压缩机外围配套电气零部件，同时公司积极拓展了军工电子、工业机器人及自动化成套设备、智能家电零部件以及航天传感器业务。公司拥有国内外多项专利，并先后获得了“国家火炬计划重点高新技术企业”、“江苏名牌产品”等称号，通过了新标准认定的“高新技术企业”。公司已获得ISO9001质量体系、ISO14001环境体系以及OHSAS18001职业健康安全管理体系认证，体系健全而且运行有效。
002829.SZ,星网宇达,540605.601247469,80032.16406224067,241,161069792.64,北斗导航、惯性传感、惯性导航、光电系统、红外热像仪、雷达产品、卫星通信、智能驾考,通信系统与平台、专用设备与零部件,公司是国家级高新技术企业、中关村高新技术企业，是致力于惯性技术开发与产业化的领军企业。公司始终专注于惯性技术开发及产业化应用，主要开展惯性组合导航、惯性测量、惯性稳控产品的研发、生产及销售，并为航空、航天、航海、电子、石油、测绘、交通及通信等多个领域用户提供全自主、高动态的位置、速度、姿态等信息的感知、测量及稳定控制服务。经过多年的发展，公司形成了以惯性技术为核心，行业应用为驱动的“1+N”发展模式，构建了涵盖导航、测量、稳控的业务及产品体系，完成了从惯性器件、部件到系统的全产业链全自主研发能力建设，形成了研发、应用协同发展的良好局面，立志于成为惯性技术领域国内领先、国际先进的领军企业。公司曾主持国家发改委卫星应用产业化项目、北京市科委的卫星应用重大专项，承担总装备部国家第二代卫星重大专项、北京市经信委现代服务业应用示范项目。公司获得“北京市科学技术奖二等奖”、“卫星导航定位科学技术奖特等奖”、“北斗卫星导航应用创新贡献奖”等项科技创新荣誉。
000576.SZ,甘化科工,535163.9144751867,160899.09530705394,241,31858231.32,AC-DC电源、DC-DC电源、大功率模块电源、电源系统、广东甘化胞二磷胆碱、广东甘化酒精、广东甘化聚胞苷酸、广东甘化聚肌苷酸、广东甘化木质素磺酸盐粉剂、广东甘化三磷酸胞苷二钠、广东甘化三磷酸腺苷二钠、菊花药用干酵母菌、莲花白砂糖、水仙花漂白商用浆板、特殊应用模块电源（浪涌模块、PFC模块、预稳压模块）、通用模块电源、万寿菊静电复印纸、万寿菊书写纸、万寿菊新闻纸,变电设备、书写用纸、糖类、新闻用纸、有机化工原料、原料药、纸浆、制剂用辅料及附加剂,公司为国内甘蔗综合利用规模领先的大型轻工骨干企业公司目前主要从事食糖贸易及酵母系列产品的生产、销售，现拥有广东江门生物技术开发中心有限公司等主要子公司。公司的“莲花牌”白砂糖先后荣获国优银质奖和首批广东省名牌产品称号，主要客户有健力宝、可口可乐、百事可乐等国内外著名企业。2018年，公司收购升华电源100%股权，新增军工板块，形成食糖贸易和军工产品研发、生产、销售业务共同发展的双主业发展模式。
300252.SZ,金信诺,520257.3532501992,124068.13921991702,241,46567905.95,IT类线缆、工业类线缆类、军用线缆、通讯类线缆,通信线缆,公司是国内射频同轴电缆品种最全、半柔射频同轴系列产品规模最大、具有较强品牌影响力的中高端射频同轴电缆生产企业之一。公司主要从事中高端射频同轴电缆的研发、生产和销售，主导产品包括半柔电缆、低损电缆、稳相电缆、军标系列电缆、半刚电缆、轧纹电缆等，广泛应用于移动通信、微波通信、广播电视、隧道通信、通信终端、军用电子、航空航天等领域。公司自创立之初一直致力于科技创新，通过持续研发创新和市场拓展，已形成完整的自主知识产权体系。公司是国家火炬计划项目(第三代移动通讯专用信号电缆)单位、国家高新技术企业、武器装备承制单位、三级军工保密资格单位、深圳市高新技术企业、深圳国家科技成果推广示范基地重点推广示范企业、深圳市自主创新百强企业。
300589.SZ,江龙船艇,503241.8118858921,165652.29158091286,241,41176797.32,海钓船、画舫船、客运船、商务船、游轮、游艇、执法船,船舶(配件)及其维修,公司主要从事旅游休闲船艇和公务执法船艇的设计、研发、制造和销售，为客户提供从应用设计、产品制造到维修保养等全方位的个性化服务解决方案，是国内优秀的高性能全钢质、全铝合金及多材质复合船艇供应商。公司已是国家高新技术企业、广东省创新型企业，还被评为广东省级企业技术中心、广东省工程技术研究中心。依托持续的技术创新、优异的产品性能和齐全的产品线结构，公司已在行业内树立起了良好的市场口碑，客户认知度高，市场地位突出。目前，公司是国内为数不多可同时生产全铝合金船艇、全钢质船艇及多材质复合船艇的企业之一。公司研发生产的“铝合金-玻璃钢复合型高速船”、“多功能钢-玻璃钢复合型豪华商务游艇”、“钢铝水上执法船”等多款产品被认定为广东省高新技术产品。
002297.SZ,博云新材,489962.7972421992,217291.92941493777,241,18902646.59,博云新材航空刹车副动片、博云新材航空刹车副静片、博云新材环保型高性能汽车刹车片、博云新材军用、民用飞机刹车副、博云新材炭/炭复合材料刹车副、博云新材炭/炭复合材料喷管,航空零部件、汽车及零配件经销,公司是汇聚国内顶尖的粉末冶金复合材料专家团队组建的高新技术企业。公司主要从事军民用飞机粉末冶金和炭/炭复合材料刹车副、航天及民用炭/炭复合材料产品、环保型高性能汽车刹车片、高性能模具材料、军民用飞机机轮及刹车系统、粉末冶金专业设备等产品的研究、开发、生产和销售。公司形成了具有完全自主知识产权的产品系列。公司建立了完整的质量管理体系，通过了ISO9001-2000质量管理体系和GJB9001A-2001质量管理体系认证。公司产品涉及航空、航天、铁路、汽车、冶金、化工等领域。多种机型航空刹车副已广泛应用于军民用飞机上，部分产品还出口东南亚、俄罗斯等独联体国家。自主研发的多种型号炭/炭复合材料喷管，已成功应用于航天飞行器上。
301213.SZ,观想科技,482355.7386514043,262534.37480851065,94,58290969.54,部队资源规划信息化系统、观想科技办公自动化平台、观想科技仓库信息化综合管理平台、观想科技车辆管理平台、观想科技多功能数据采集终端、观想科技工位信息化综合处理装置、观想科技集成安防平台、观想科技人员管理平台、观想科技维修资源系统、观想科技应急抢修系统、观想科技指挥中心管理平台、观想科技终端监测系统、观想科技装备故障检测仪、驾驶舱显控模块、模拟作战训练信息化系统、数字仓库信息化系统、数字化车炮场信息化系统、数字化维修管理信息化系统、武器火控模块、装备离线数据采集终端、装备数据中间件模块,电子测试和测量仪器、行业专用软件、互联网服务,公司是一家以计算机软硬件及通信技术研发为核心，以部队管理和武器装备信息化研究和服务为特色的高科技企业。专业从事通用装备维修数字化平台(EMMS)的设计、开发、生产和服务；部队资源规划系统(ARP)的设计、开发和服务。主要产品包括：装备故障检测仪(便携式、车载式)、数据采集终端、终端监测系统、应急抢修系统、维修资源系统、工位信息化综合处理装置等。公司先后开发了十余项软硬件产品并在二十多家部队单位实施。其中1个产品获得军队科技进步一等奖，5个产品获得军队科技进步二等奖；公司产品还多次参加部队信息化成果展演示和全军性的评比等活动，均受到各级首长的好评。
688682.SH,霍莱沃,479070.7800829876,66119.8443692946,241,60918046.2,暗室的建设及维护、仿真软件及应用业务、通用化测试设备产品、无线系统半实物仿真验证平台业务、相控阵相关产品、相控阵校准测试系统,电子测试和测量仪器,公司主要客户为军工集团的下属单位，产品主要应用于国防科技工业中的相控阵领域。近年来，随着相控阵技术在5G通信等领域的广泛应用，公司以相控阵校准测试算法为核心，快速发展5G基站测试系统业务，并已成为中兴通讯5G基站产线测试系统的主要供应商之一。公司为中国电子学会单位会员及中国通信标准化协会全权会员。公司作为骨干起草单位，参与制定了三项国家标准，分别为《GB/T6113.105-2018无线电骚扰和抗扰度测量设备和测量方法规范第1-5部分：无线电骚扰和抗扰度测量设备5MHz~18GHz天线校准场地和参考试验场地》《GB/T6113.106-2018无线电骚扰和抗扰度测量设备和测量方法规范第1-6部分：无线电骚扰和抗扰度测量设备EMC天线校准》和《GB/T38889-2020天线及接收系统的无线电干扰天线测量车载天线及系统》。
002519.SZ,银河电子,467524.9105155436,56808.0702033195,241,14353506.01,ATM柜员机机体、地面数字电视接收机、电动汽车智能充电机系列、电动涡旋压缩机总成、电脑机箱、高清数字电视接收机、交互数字电视接收机、精密钣金、军工特种装备、平板电视机支架、网络机柜类产品机体、卫星数字电视接收机、有线数字电视接收机、自助类产品机体,电脑配件、发电机及附属设备、其他消费电子产品、输电设备、五金加工机械、专用设备与零部件,公司是国内最早从事数字电视终端研发、生产、销售的国家重点企业之一，旗下业务涵盖新能源电动汽车关键零部件、国防军工特种装备以及数字电视智能终端设备等多个领域，市场覆盖全球多个国家和地区。公司在张家港、合肥、福州、洛阳等地拥有多个产业基地，成功打造了围绕新能源汽车关键零部件、军工装备和数字电视智能终端等业务为主的多个高端装备制造产业园集群近几年，公司积极对各产业基地进行智能化改造，提升现代化制造能力，整体智能制造水平在国内居于领先地位，先后通过ISO9001/TS16949质量管理体系、ISO14001环境管理体系、OHSAS18000职业健康安全管理体系等多项认证，具有系统完善的生产管理流程和优良的品质保障。
600501.SH,航天晨光,437474.1755319503,102801.89027385892,241,66448307.75,晨光Monel材料再沸器、晨光厨余收集车、晨光低温液体运输车、晨光飞机加油车、晨光粉粒食品运输车、晨光粉粒物料运输车、晨光粉粒物料自卸车、晨光高压冲洗车、晨光高压磁力釜、晨光工程车、晨光管线加油车、晨光化工液体运输车、晨光机场运油车、晨光加运油车、晨光结晶器、晨光掘进机、晨光冷藏车、晨光禽畜运输车、晨光清障车、晨光洒水车、晨光散装水泥车、晨光扫路车、晨光挖掘机、晨光吸粪车、晨光吸污车、晨光厢式运输车、晨光厢式自卸车、晨光压缩式垃圾车、晨光液化气体运输车、晨光艺术制像制品、晨光翼展车、晨光邮政车、晨光直升机加油车、航天晨光三力高空作业车、航天晨光三力高空作业平台,工艺品、压力容器、重型建筑工程机械、重型卡车与专用车,公司建有研究开发中心、信息中心、检测实验中心、企业院士工作站和覆盖全国的营销服务网络，具有强大的产品研究、设计、开发和生产能力，在南京、北京、上海、重庆、沈阳等城市建有工业园区，形成了以装备制造为主业、五大主导产品为支柱、九大工业园区为基地、全国营销网络为平台的的控股型集团发展格局。公司是国内最大的专用汽车科研生产基地之一，中国首家获得民航机场加油车生产许可证的单位和中国军用油料特种车定点研制和生产企业；也是亚洲最大的金属软管和波纹补偿器研究生产基地，全球第五个研制生产RTP管的厂家，拥有国家核安全局颁发的《民用核安全设备设计\制造许可证》，并且是亚洲唯一一家参加美国波纹管标准化组织(EJMA)的企业；公司的卫星通讯产品多次承担并圆满完成国家重大事件的通讯保障任务；公司拥有美国《ASME》规范产品“U”和“U2”类授权证书及钢印，是国家权威部门批准的AR1级、AR2级压力容器和CR2级汽车罐车制造企业。
300965.SZ,恒宇信通,423649.2946058092,63455.28625311203,241,67866044.18,通用直升机综合显控设备、运输直升机综合显控设备,通信系统与平台,公司主营业务为直升机综合显示控制设备的研发、生产、销售，并提供相关专业技术服务，系我国主要的军用直升机综合显示控制设备领域一体化系统集成及技术解决方案综合提供商。公司深耕军用直升机综合显示控制设备领域多年，主要产品包括机载多功能综合显示控制设备及嵌入式计算机模块等航空电子产品。其中，直升机机载多功能综合显示控制设备是公司最主要的产品。公司在2009年国庆阅兵保障任务和2012年朱日和演习保障任务中被评为优秀保障单位，在2019年国庆阅兵任务中，公司现场保障人员政治素养过硬，工作务实高效，保障措施有力，为装备完好、任务成功做出了重要贡献，得到了中国人民解放军某部的表扬感谢。
300354.SZ,东华测试,408661.581398444,99900.48901659752,241,80023924.21,便携式动态信号测试分析系统、隔离型信号测试分析系统、坚固型动态信号测试分析系统、静态应变测试分析系统、模态激励系统、桥梁模态试验系统、实验教学系统、无线信号测试分析系统、在线监测分析系统,电子测试和测量仪器,公司是国内领先的结构力学性能测试仪器行业自主创新型企业，专注于结构力学性能测试仪器及配套软件的研发、生产和销售，并提供测试系统解决方案和技术服务。公司产品主要有静态应变测试分析系统(DH38系列)和动态信号测试分析系统(DH59、DH83系列)两大系列，每种产品主要由测试仪器、传感器和控制分析软件组成。公司产品主要用途有：结构力学性能试验、结构优化设计验证测试、大型建筑物的结构安全可靠性能检测、设备运行状态监测和故障诊断等。公司产品主要应用领域有：国防及航空航天、专业科研及检测机构、高校、装备制造业、设备状态监测行业等。经过多年坚持不懈的技术开发和经验积累，公司产品不断完善，在行业中形成了良好的口碑和信誉，在国防军工、航空航天、土木工程、机械装备、高铁、船舶、汽车、冶金石化等行业积累了一批稳定客户，形成了良好的品牌效应。
300719.SZ,安达维尔,342993.9563454357,117365.76062655602,241,10425688.23,地面综合试验系统、地面综合试验系统—开放式航电综合联试系统、电机维修室、电气维修室、公务舱阅读灯、机内通话设备、机上原位检测设备、计算机维修室、驾驶员座椅、经济舱阅读灯、旅客座椅、气动附件维修室、双联座椅、通讯导航维修室、通用自动测试系统、通用自动测试系统—仪表电气系统通用测试平台、外场原位检测设备—某机型应急保障系统原位检测设备、外场原位检测设备—直升机航电系统原位检测设备、无线电罗盘、无线高度表、系列LED情景照明（天空内饰）、液压附件维修室、仪表维修室、直升机座椅、专用测试设备、专用测试设备—视频记录仪测试设备,航空检测维修、航空零部件、照明器具、专用设备与零部件,公司致力于航空机载电子设备维修业务，是集航空机载设备研制、航空机载设备维修、测控设备研制、飞机加改装和航材贸易等业务为一体的航空技术解决方案综合提供商。公司为军方、商业航空、通用航空及航空制造企业等用户提供系统化航空产品及相关技术保障的解决方案，综合实力处于行业领先地位。公司在持续提升航空机载设备维修技术的同时，积累了大量机载设备及测控设备的研制经验，充分利用国内现有专业资源优势，将理论研究应用到产品研发中，开展了航空机载设备及测控设备的研制业务，获得多项技术专利，实现了技术的持续创新和业务领域的不断拓展，建立并巩固了公司在行业内的领先地位。公司及其子公司因自身的技术实力及服务能力，已经获得包括国家高新技术企业、中关村高新技术企业、中关村高成长企业TOP100、中国人民解放军科学技术进步二等奖等在内的多项资质及奖项，并因为在参加“纪念中国人民抗日战争暨世界反法西斯战争胜利70周年”阅兵活动中做出贡献而获得军方客户的专项表彰。
300600.SZ,国瑞科技,312139.5805015768,88481.15566390041,241,-268085255.86,船舶机舱自动化系统、船舶配电系统,船舶(配件)及其维修,公司是一家高新技术企业。公司专注于研发、设计和生产舰船电器、自动化设备，以及船舶电力系统、自动化系统集成业务。公司拥有现代化的研发工具、先进的柔性加工生产线和齐全的试验、测试设备。公司注重创新、诚信经营，所开发的船舶低压配电产品系列、中压配电产品系列、电源产品系列、船用开关系列、自动化设备及自动化管理系统等产品广泛应用于中外船舶，得到了用户较高的满意度。公司通过了中国船级社ISO9002质量体系的第三方认证，并陆续通过了GB/T19001-2008，GJB/9001B-2009质量体系的第三方认证。公司生产的产品均满足相应的标准及规范，并可根据客户要求，通过“CCS”、“LR”、“DNV”、“GL”、“ABS”、“BV”、“NK”等中外船级社的检验。
300810.SZ,中科海讯,279920.3885892116,65054.62735684648,241,11447287.9,A/D板（多路信号模数转换模块）、D/A板（多路信号数模转换模块）、DSP板（信号处理模块/计算模块）、第二代信号处理平台、第三代信号处理平台、光纤板卡、交换板卡、全智能水下监测声纳系统、声纳模拟仿真系统、矢量阵声纳系统、水声大数据系统、水下无人自主航行器、探测用水面无人艇、听闻板卡、拖曳声纳系统、无人探测系统,监控器材及系统,公司长期专注于声纳领域相关产品的研发、生产和销售。公司围绕国家特种电子信息行业战略发展方向，紧贴最终用户需求，主要为客户提供信号处理平台、声纳系统、水声大数据与仿真系统、无人探测系统等声纳领域相关产品。公司产品主要应用于国家特种电子信息行业声纳装备领域，声纳装备主要作用为水声目标探测与识别、水声通信与数据传输、水声导航与测绘等，最终用户为国家特种部门。公司根据国家特种电子信息行业发展需求不断加大研发投入，形成了丰富的产品类型，储备了较多核心技术，系公司所处行业声纳装备领域的核心配套供应商和重要分系统供应商，并在以“配套为主、系统为辅”向“系统为主、配套为辅”的企业战略转型中取得较大成效。
