code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
600584.SH,长电科技,5628054.192,1385153.974,241,2958712533,长电SIP封装、长电半导体芯片、长电场效应管、长电二极管、长电封测服务、长电集成电路、长电可控硅（晶闸管）、长电三极管、长电手机类元器件、长电数字晶体管、长电稳压电路,半导体分立器件、电子元器件、集成电路、系统集成服务,公司全球知名的集成电路封装测试企业。公司面向全球提供封装设计、产品开发及认证，以及从芯片中测、封装到成品测试及出货的全套专业生产服务。长电科技致力于可持续发展战略，崇尚员工、企业、客户、股东和社会和谐发展，合作共赢之理念，先后被评定为国家重点高新技术企业，中国电子百强企业，集成电路封装技术创新战略联盟理事长单位，中国出口产品质量示范企业等，拥有国内高密度集成电路国家工程实验室、国家级企业技术中心、博士后科研工作站等。公司生产、研发和销售网络已覆盖全球主要半导体市场。公司具有广泛的技术积累和产品解决方案，包括有自主知识产权的Fan-out eWLB、WLCSP、Bump、PoP、fcBGA、SiP、PA等封装技术，另外引线框封装及自主品牌的分立器件也深受客户褒奖。
002414.SZ,高德红外,5577502.019,432782.8972,241,1110939693,EasIR-4结实、快速检测红外热像仪、GUIDIR IR136制冷式高性能远程红外热像仪、GUIDIR IR300A制冷式多功能定位手持式红外热像仪、GUIDIR IR311D车载红外热像夜间驾驶仪、GUIDIR IR311S车载红外热像夜间驾驶仪、GUIDIR IR3137远程监控双视场红外热像仪、GUIDIR IR513S多功能手持红外热像仪、GUIDIR IR516小型手持红外热像仪、GUIDIR IR518手持式单目警用执法红外热像仪、GUIDIR IR519手持红外热像仪、GUIDIR IR528头盔式红外热像仪、GUIDIR IR529手持双目热像侦察仪、GUIDIR IR600超远距离探测红外热像仪、GUIDIR P变电站在线式红外监控系统、GUIDIRIR113非制冷机芯组件、GUIDIRIR116非制冷分离式机芯组件、GUIDIRIR118非制冷机芯组件、GUIDIRIR131制冷机芯组件、GUIDIRIR210高清晰度夜间红外监视热像仪、GUIDIRIR2137/ IR2150c远程监控双视场红外热像仪、GUIDIRIR2150/ IR2107远程监控红外热像仪、GUIDIRIR236智能型红外自动搜索测温系统/红外体温检测的领航者、GUIDIRIR320M/ IR320L连续变焦侦察红外热像仪、GUIDIRIR627- /IR256小型制冷红外热像仪、GUIDIRIR928+高性价比红外热像仪、MobIR M8高德第二代掌上红外热像仪、ThermoPro TP8S具备强大分析功能，高尖端专家级红外热像仪、ThermoPro TP8高尖端专家级红外热像仪、镜头和黑体、商用红外成像仪,电子测试和测量仪器,"公司是全球领先的红外热像仪专业研制厂商，在测温型红外热像仪里排名全球第四，是进入全球排名前五的唯一中国企业。公司积极开展红外光学、成像电路、图像处理、人工智能、机械结构及系统工程等方面的设计与研究，开发出数十款拥有完全知识产权的红外热像系统及高科技光电系统，各项技术居国内领先、国际先进水平。公司已顺利通过了ISO9001质量管理体系、GJB9001A质量管理体系等资质。并拥有“GuideIR”,“MobIR”，“ThermoPro”等驰名海外的注册商标。目前公司有数十多项国内、国际专利。产品广泛应用于电力、医疗、消防、公安、科研、建筑，交通夜视等领域，现已在全球多个国家和地区拥有经销商，并已在比利时开办了欧洲分公司。"
300223.SZ,北京君正,5557638.637,1112515.801,241,926181170.7,Android 2.2第三方开发环境、USB Boot工具、XBurst CPU、君正Linux系统、芯片,行业专用软件、集成电路,公司是一家集成电路设计企业，拥有全球领先的32位嵌入式CPU技术和低功耗技术。公司主营业务为微处理器芯片、智能视频芯片等ASIC芯片产品及整体解决方案的研发和销售。公司拥有较强的自主创新能力，多年来在自主创新CPU技术、视频编解码技术、图像和声音信号处理技术、SoC芯片技术、软件平台技术等多个领域形成多项核心技术。公司已形成可持续发展的梯队化产品布局，基于自主创新的XBurst CPU和视频编解码等核心技术，公司推出了一系列具有高性价比的微处理器芯片产品和智能视频芯片产品，各类别的芯片产品分别面向不同的市场领域。公司积极培养复合型人才，形成合理的人才梯队，不断加强团队凝聚力，已累计获得多项专利证书，是国内外领先的嵌入式CPU芯片及解决方案提供商之一。
601799.SH,星宇股份,5350333.65,314333.3166,241,949442102.2,LED灯、倒车灯、卤素前大灯、牌照灯、日间行车灯、雾灯、氙气灯、制动灯、转向灯、组合前照灯、组合尾灯,车身及外观设备,公司主要经营汽车灯具的研发、设计、制造和销售，是我国较大的内资车灯总成制造商和设计方案提供商。公司产品覆盖德系、日系、美系、法系和中国多家自主品牌整车企业，客户涵盖欧系、日系、美系和中国多家自主品牌整车企业，主要包括一汽集团(一汽大众、一汽丰田、一汽轿车、一汽解放、一汽丰越、一汽吉林)、上汽大众、上汽通用、上汽通用五菱、广汽乘用车、广汽丰田、广州本田、东风日产、东风本田、长安福特、长安马自达、北京宝沃、奇瑞汽车、吉利汽车、蔚来汽车、众泰汽车、神龙汽车、德国宝马、沃尔沃、捷豹路虎等主要整车制造企业。公司通过TS16949国际质量标准体系认证、ISO14001环境管理体系认证，通过QS9000和VDA6.1质量标准体系认证，并于2007年6月份通过了ISO17025国家实验室认可，是全国汽车标委会汽车灯具分标委委员。
688536.SH,思瑞浦,5060023.317,319655.2779,241,443535565.1,思瑞浦PM2.5模拟前端、思瑞浦RS232、思瑞浦RS485、思瑞浦标清视频驱动器、思瑞浦低噪声运算放大器、思瑞浦电源管理模拟芯片、思瑞浦高精度模数转换器、思瑞浦高精度数模转换器、思瑞浦高清视频驱动器、思瑞浦高速模数转换器、思瑞浦高速数模转换器、思瑞浦高速运算放大器、思瑞浦高压运算放大器、思瑞浦通用型比较器、思瑞浦通用型运算放大器、思瑞浦微功耗运算放大器、思瑞浦信号链模拟芯片、思瑞浦仪表放大器、思瑞浦音频放大器、思瑞浦自稳零运算放大器,集成电路、专用设备与零部件,公司始终坚持研发高性能、高质量和高可靠性的模拟集成电路产品，目前已拥有超过900款可供销售的产品型号。公司的产品以信号链模拟芯片为主，并逐渐向电源管理模拟芯片拓展，其应用范围涵盖信息通讯、工业控制、监控安全、医疗健康、仪器仪表和家用电器等众多领域。凭借领先的研发实力、可靠的产品质量和优质的客户服务，公司的模拟芯片产品已进入众多知名客户的供应链体系，其中不乏如中兴、海康威视、哈曼、科大讯飞等各行业的龙头企业。公司秉持“成为受尊重的中国半导体模拟芯片行业的领行者、全球半导体行业的影响者”的经营愿景，在日常经营中均以国际标准为准绳，逐渐建立并完善了一整套质量管理体系。公司与行业上游的晶圆制造商、封装测试厂商等供应商建立了高效的联动机制；在内部建立了完善的产品开发验证流程，不断开拓先进的模拟芯片技术；与行业下游的众多知名系统厂商、经销商等客户建立了长期良好的合作关系。未来，公司将继续加强技术积淀，保持在信号链模拟芯片领域的优势，挖掘在电源管理模拟芯片领域的潜力，打造全系列模拟芯片产品的技术创新平台，最终实现公司的经营愿景。
601689.SH,拓普集团,5059934.802,688041.1918,241,1017253692,汽车隔音产品、汽车橡胶减震产品,专用设备与零部件,公司主要从事汽车NVH(即减震降噪及舒适性控制)领域橡胶减震产品和隔音产品的研发、生产与销售，致力于消除来自于汽车动力总成、路面及空气的振动与噪声，提升整车的舒适性及平顺性。公司在汽车NVH领域的技术及研发水平位居国内前列，是国内为数不多的具备整车同步研发能力的NVH零部件供应商之一，也是国内较早进入全球整车配套零部件采购体系的自主品牌汽车零部件生产企业。近年来，公司凭借一流的研发能力、生产工艺及制造水平已逐步获得国际汽车界的认可，先后进入通用汽车、克莱斯勒、奥迪、宝马等知名汽车制造商的全球研发体系及零部件采购体系，逐渐成长为面向国际、国内两个市场，专业化和规模化的汽车NVH零部件系统集成供应商。公司的同步研发及系统集成能力符合世界知名整车制造商全球采购的技术指标，具有较强的国际竞争力。研发中心被认定为“宁波市企业工程(技术)中心”，“省级高新技术企业研究开发中心”，研发中心下设的“产品测试中心”符合ISO/IEC17025实验室检测能力标准，成为“国家级测试中心”。
002602.SZ,世纪华通,5026919.754,472941.9337,241,2326713719,安全系统塑料件、车灯系统塑料件、互联网游戏、金属冲压件、空调系统塑料件、内外饰件、其他塑料件、热交换系统塑料件、有色金属铸造件,车身及外观设备、发动机设备、网络游戏、专用设备与零部件,公司是国内A股市场上规模最大的游戏公司之一，主营业务为互联网游戏和汽车零部件，旗下产业包括天游、七酷、点点互动、盛大游戏、世纪华通车业等。公司在汽车用塑料件行业具有较高的知名度，产品及服务受到客户的认可，公司产品间接配套上海大众、上海通用、一汽大众、上汽集团、一汽集团、广汽集团等国内知名整车企业，是上海大众A级供应商，也是贝洱集团、伟世通集团、法雷奥集团等国际一流汽车零部件制造商的全球采购重要供应商。公司拥有天游软件、七酷网络、点点互动等全资下属游戏公司，实现网络游戏业务类型全覆盖、游戏产业链全覆盖及游戏发行全球化的发展格局。
603893.SH,瑞芯微,5024388.853,445883.2096,241,601778469.2,电源管理芯片RK8XX系列、其他芯片Nano系列、其他芯片RK6XX、RK9XX、RK10XX系列、智能应用处理器芯片RK110X系列、智能应用处理器芯片RK3036系列RK16XX系列、智能应用处理器芯片RK3066系列、智能应用处理器芯片RK312X系列、智能应用处理器芯片RK3188系列、智能应用处理器芯片RK322X系列、智能应用处理器芯片RK3288系列、智能应用处理器芯片RK3308系列、智能应用处理器芯片RK332X系列、智能应用处理器芯片RK3368系列、智能应用处理器芯片RK3399系列、智能应用处理器芯片SoFIA3GR、组件开源平台硬件(开发板)、组件人工智能计算棒,电子元器件,"公司是国家级高新技术企业和经工业和信息化部认定的集成电路设计企业,坚持“创新引领、前瞻布局”的发展战略，以市场需求为导向，以持续创新为驱动，以核心技术为支撑，专注于大规模集成电路及应用方案的设计、开发和销售。经过近20年的创新发展，公司在音视频编解码、视觉影像处理、软硬件协同开发、多应用平台开发等方面积累了深厚的技术优势，已经成为国内集成电路设计行业的优势企业。公司主营业务为大规模集成电路及应用方案的设计、开发和销售，为客户提供芯片产品及技术服务。公司主要产品为智能应用处理器芯片、电源管理芯片及其他芯片，同时提供专业技术服务。公司拥有一支以系统级芯片设计、算法研究为特长的研发团队，自主研发了一系列的核心技术，拥有287项发明专利、174项计算机软件著作权、20项集成电路布图设计登记。公司被认定为国家级高新技术企业、国家规划布局内集成电路设计企业、十年(2001-2010)中国芯领军设计企业、中国软件信息服务业“创新影响力企业”、福建省知识产权优势企业、福建省软件骨干企业、福建省企业技术中心，曾获得福建省科技进步一等奖等。"
605358.SH,立昂微,4932380.836,660729.1253,241,600303350.4,MOSFET芯片、半导体分立器件业务、肖特基二极管、肖特基二极管芯片,电子元器件,公司设立以来，始终专注于半导体材料、半导体芯片及相关产品的研发及制造领域。经过多年的发展，公司不仅在半导体硅片、半导体分立器件芯片及分立器件成品方面已经形成了自身的主打产品；同时，公司还坚持不懈的进行技术研发投入，通过承担国家科技重大专项、引进高端技术人才等多种方式，在半导体材料及芯片领域不断加强自身的研发实力与技术积累。公司先后承担并成功完成了科技部国家863计划、国家火炬计划、国家发改委高技术产业化示范工程、信息产业技术进步与产业升级专项等国家重大科研项目。此外，公司及其子公司多次荣获中国半导体创新产品和技术奖、浙江省技术发明一等奖等重要奖项。
000733.SZ,振华科技,4920559.468,692099.5252,241,1490958519,振华程控交换机、振华电话机、振华高压真空开关管、振华厚膜混合集成电路、振华片式电感器、振华片式电阻器、振华片式二极管、振华片式三极管、振华片式钽电容器,半导体分立器件、电话机及配件、电子元器件、集成电路、交换设备,公司为股份制大型企业，主要从事电子信息产品的研制生产和销售，其主导产品有：以片式钽电容器、片式电阻器、片式电感器、片式二、三极管、厚膜混合集成电路和高压真空开关管为代表的新型电子元器件；以程控交换机、电子电话机(移动、无绳及可视电话机)为代表的通信整机；以电力自动化控制系统为代表的光机电一体化设备等。主导产品在性能、质量以及市场占有率上均处于国内同类产品先进水平，并且全部通过ISO9001：2000质量管理体系认证和国军标质量体系认证。公司还拥有国家批准的技术中心和博士后科研工作站，被国家科技部认定为国家重点高新技术企业和国家高新技术研究发展计划(863计划)成果产业化基地。
002180.SZ,纳思达,4846146.623,401645.8181,240,1163229843,ASIC芯片、SoC芯片、Unismart、打印机整机、激光打印机及打印管理服务、墨水、企业内容管理软件、色带、碳粉、通用墨盒、通用硒鼓、原装硒鼓,打印机、电子元器件、行业专用软件、专用设备与零部件,公司是一家以集成电路芯片研发、设计、生产与销售为核心，以激光和喷墨打印耗材应用为基础，以打印机产业为未来的高科技企业，是全球行业内领先的打印机加密SoC芯片设计企业，是全球通用耗材行业的龙头企业。公司业务涵盖通用耗材芯片、打印机SoC芯片、喷墨耗材、激光耗材、针式耗材及其部件产品和材料，可为消费者提供全方位的打印耗材解决方案，产品销往全球多个国家和地区。公司坚持技术创新，已掌握了打印机和打印耗材加密SoC芯片核心技术，掌握了喷墨打印机微压阀供墨技术和百年不褪色的墨水技术，掌握了激光硒鼓的静电成像关键技术和采用嵌入式国产CPU打印机SoC芯片技术，在打印机产业的喷墨、激光、集成电路、精细化工等技术领域走在了全球行业的前列。
000425.SZ,徐工机械,4797845.622,496493.3061,241,5614606146,徐工厂拌设备、徐工大型多功能沥青混凝土摊铺机、徐工混凝土泵车、徐工机械驱动单钢轮振动压路机、徐工铰接式自卸车、徐工静碾光轮压路机、徐工沥青混凝土搅拌设备、徐工沥青混凝土转运车、徐工路面冷铣刨机、徐工轮胎驱动单钢轮振动压路机、徐工轮胎式多功能沥青混凝土摊铺机、徐工轮胎挖掘机、徐工轮胎压路机、徐工平地机、徐工桥梁检测作业车、徐工全地面汽车起重机、徐工全液压轮胎起重机、徐工全液压汽车起重机、徐工双钢轮串联振动压路机、徐工水平定向钻机、徐工塔式起重机、徐工推土机、徐工拖式混凝土输送泵、徐工稳定材料摊铺机、徐工稳定土拌和机、徐工稀浆封层机、徐工新型双钢轮振动压路机、徐工旋挖钻机、徐工智能化摊铺机、徐工中型多功能沥青混凝土摊铺机、徐工装载机,重型建筑工程机械、重型卡车与专用车,公司是集筑路机械、铲运机械、路面机械等工程机械的开发、制造与销售为一体的专业公司，产品品种齐全，主要应用于高速公路、机场港口、铁路桥梁、水电能源设施等基础设施的建设与养护。公司将技术创新融入发展血脉，诞生了一批代表中国乃至全球先进水平的产品。公司主导产品徐工牌装载机获得了“中国名牌产品”称号，徐工牌压路机、装载机荣获“全国用户满意产品”称号。公司大力发展外向型经济，实施以产品出口为支撑的国际化战略，工程机械产品远销欧美、日韩、东南亚、非洲等国际市场。公司先后获得过中国工业领域最高奖“中国工业大奖”和“全国五一劳动奖状”，以及“国家技术中心成就奖”，“国家科学技术进步奖”，“第十四届全国质量奖”，国家首批、江苏省首个“国家技术创新示范企业”，“全国先进基层党组织”和“装备中国功勋企业”等荣誉称号。
603160.SH,汇顶科技,4728866.112,384570.6023,241,859921625,平板触控芯片、手机触控芯片、指纹识别芯片,电子元器件,公司是一家基于芯片设计和软件开发的整体应用解决方案提供商，目前主要面向智能移动终端市场提供领先的人机交互和生物识别解决方案，并已成为安卓阵营全球指纹识别方案第一供应商。产品和解决方案主要应用于华为、OPPO、vivo、小米、中兴、一加、魅族、Amazon、Samsung、Nokia、Dell、HP、LG、ASUS、acer、TOSHIBA、Panasonic等国际国内知名品牌，服务全球数亿人群。公司正努力扩展技术研究领域和产品应用市场，将在移动终端、IoT和汽车电子领域为全球更多用户提供应用覆盖面更广的领先技术、产品及应用解决方案，打造世界级的中国“芯”。
600885.SH,宏发股份,4647917.783,388460.2864,241,1062555477,电力继电器、工控继电器、功率继电器、密封继电器、汽车继电器、通信继电器,低压电器类,公司是中国继电器行业的龙头企业。公司产品涵盖继电器、低压电器、高低压成套设备、电容器、精密零件及自动化设备等多个类别，广泛应用于工业、能源、交通、信息、生活电器、医疗、国防等领域。公司以国家级企业技术中心为平台，设有博士后科研工作站以及院士专家工作站，如今已发展成为世界前沿的继电器科研生产基地。从产品研发、模具制造、零件制造到自动化成品装配及在线检测，宏发成功打造了一体化的产品研发制造全产业链。在产品检测方面，宏发检测中心是国内大型、权威的继电器检测与分析实验室，通过了德国VDE、北美UL、中国CNAS等国际机构认证，同时也是VDE在元器件方面的重要战略合作伙伴。公司拥有一整套完整的质量保证体系，产品通过美国UL/CUL、德国VDE和中国CQC、CCC等国际安全认证。
688099.SH,晶晨股份,4562735.996,336167.6386,241,811606706.2,AI音视频系统终端芯片、智能电视芯片、智能机顶盒芯片,半导体分立器件,晶晨半导体是全球无晶圆半导体系统设计的领导者，为智能机顶盒、智能电视、智能家居等多个产品领域，提供多媒体SoC芯片和系统级解决方案，技术先进性和市场覆盖率位居行业前列。同时积极布局智能影像、无线连接、汽车电子等新市场，助力开启AIoT新时代。晶晨半导体拥有丰富的SoC全流程设计经验，坚持超高清多媒体编解码和显示处理、人工智能、内容安全保护、系统IP等核心软硬件技术开发，整合业界领先的CPU/GPU技术和先进制程工艺，实现前所未有的成本、性能和功耗优化，提供基于多种开放平台的完整系统解决方案，帮助全球顶级运营商、OEM、ODM等客户快速部署市场。晶晨半导体创立于美国硅谷，目前在圣克拉拉、上海、深圳、北京、西安、成都、合肥、南京、青岛、台北、香港、首尔、孟买、伦敦、慕尼黑、印第安纳波利斯、米兰等地设有主体或代表处。
000977.SZ,浪潮信息,4440105.22,1016339.25,241,2002738392,浪潮ERP软件、浪潮服务器、浪潮行业专用软件、浪潮税控打印机、浪潮税控收款机、浪潮税务软件、浪潮台式电脑、浪潮英信存储器,ERP软件、存储设备、打印机、电脑整机、电子测试和测量仪器、服务器与工作站、行业专用软件,公司是中国领先的云计算、大数据服务商，业务涵盖云数据中心、云服务大数据、智慧城市、智慧企业等产业群组，为全球多个国家和地区提供IT产品和服务，全方位满足政府与企业信息化需求。公司凭借高端服务器、海量存储、云操作系统、信息安全技术为客户打造领先的云计算基础架构平台，基于浪潮政务、企业、行业信息化软件、终端产品和解决方案，全面支撑智慧政府、企业云、垂直行业云建设。公司是全国国家安全可靠计算机信息系统集成重点企业之一，自主研发的中国第一款关键应用主机浪潮K1使中国成为继美日之后第三个掌握高端服务器核心技术的国家，荣获国家科技进步一等奖。公司以数据为核心，基于全球领先的云数据中心平台和云服务平台，打造平台生态型企业，携手合作伙伴构建数据社会化大生态，加快向云服务、大数据、智慧城市“新三大运营商”转型，致力于成为“云＋数”新型互联网企业。
002008.SZ,大族激光,4422778.703,946953.6013,241,1994492610,大族激光打标机、大族激光雕刻机、大族激光焊接机、大族激光激光制版及印刷设备、大族激光切割机、大族激光钻孔机、大族油墨喷码机,电子设备及加工,公司是中国激光装备行业的领军企业，也是世界知名的激光加工设备生产厂商，主要从事激光加工设备的研发、生产和销售。公司承担建设的主要科研项目被国家科技部火炬高新技术产业中心认定为“国家级火炬计划项目”。公司通过不断自主研发把“实验室装置”变成可以连续24小时稳定工作的激光技术装备，是世界上仅有的几家拥有“紫外激光专利”的公司之一。在强大的资本和技术平台支持下，公司实现了从小功率到大型高功率激光技术装备研发、生产的跨越发展，为国内外客户提供一整套激光加工解决方案及相关配套设施。公司还被评为深圳市高新技术企业，深圳市重点软件企业，广东省装备制造业重点企业，国家级创新型试点企业，国家科技成果推广示范基地重点推广示范企业，国家规划布局内重点软件企业，主要科研项目被认定为国家级火炬计划项目。
603019.SH,中科曙光,4243309.477,683680.3672,241,1157781112,中科曙光技术服务、中科曙光软件开发、中科曙光系统集成,行业专用软件、系统集成服务、专业咨询服务,公司是在中国科学院大力推动下，以国家“863”计划重大科研成果为基础组建的国家高新技术企业。公司主要从事研究、开发、生产制造高性能计算机、通用服务器及存储产品，并围绕高端计算机提供软件开发、系统集成与技术服务。公司是国内高性能计算领域的领军企业。由曙光公司研发的“星云”高性能计算机在第35届全球超级计算机“TOP500”中以每秒系统峰值达三千万亿次(3PFlops)、每秒实测Linpack值达1.271千万亿次的速度，取得了全球第二的成绩，成为世界上第三台实测性能超千万亿次的超级计算机，再次向世界力证了“中国速度”。自成立以来，曙光公司始终倡导着“自主创新服务中国”的品牌理念，以全面、专业、增值的服务为广大中国用户提供良好的应用体验，曙光的硬件产品、解决方案、云计算服务已被广泛应用于政府、能源、互联网、教育、气象、医疗及公共事业等社会各个领域。
600522.SH,中天科技,4202680.204,1362820.426,241,172092691.4,中天RF电缆、中天电力光缆、中天光缆、中天光纤带光缆、中天海缆、中天铝包钢绞线、中天铝杆和电力导线、中天普通光缆,输电设备、通信线缆,公司是国内光电缆品种最齐全的专业企业、国家级重点高新技术企业，主营光纤通信和电力传输。公司在国内率先建成海底光缆完整生产线，拥有海底光缆制造的核心技术，公司旗下子公司中天科技海缆有限公司是我国第一家拥有完全自主知识产权的海底光缆厂商。公司控股子公司中天科技光纤有限公司是一家专业从事光纤生产的高科技制造商，处于国内同行前列并进入世界前十名，已成为中国移动、中国网通、中国电信省公司等集中采购主流供应商。公司控股子公司上海中天铝线有限公司主要生产新型耐热铝合金导线，性能质量优良，得到市场青睐。在射频电缆领域，公司与日立电线联合南京邮电大学共同出资设立的中天日立射频电缆有限公司，打造出了具有独特竞争优势的射频电缆产品。
000066.SZ,中国长城,4136147.844,838208.3168,241,597624297.2,长城CRT显示器、长城MP3、长城笔记本电脑、长城打印机、长城电脑摄像头、长城电源、长城台式电脑、长城投影仪、长城液晶显示器、长城移动闪存、长城移动硬盘、长城至翔服务器,存储设备、打印机、电脑外围设备、电脑整机、电子元器件、服务器与工作站、投影仪、显示设备、音响产品,公司是中国电子网络安全与信息化的专业子集团，核心业务覆盖自主可控关键基础设施及解决方案、军工电子、重要行业信息化等领域，能够做到从芯片、整机、操作系统、中间件、数据库、安全产品到应用系统等计算机信息技术各方面完全自主可控且产品线完整的上市公司。公司相关业务水平处于国内领先地位，掌握众多自主可控和信息安全的核心技术，在军队国防、党政等关键领域和重要行业具有深厚的行业理解、丰富的服务经验、稳定良好的合作关系。公司在中国深圳、长沙、武汉、北京、株洲以及海外设有研发中心和生产基地。
300144.SZ,宋城演艺,3931035.174,466918.578,241,315130771.8,杭州动漫乐园、杭州乐园、杭州宋城产业营销有限公司、杭州宋城景区、杭州宋城艺术总团,旅行社、旅游景点,公司是中国演艺第一股，全球主题公园集团十强企业，连续多届获得“全国文化企业30强”称号，是全国文化体制改革工作先进单位。公司主营业务为主题公园和文化演艺的投资、开发、经营。目前宋城演艺正以“演艺宋城，旅游宋城，国际宋城，科技宋城，IP宋城，网红宋城”为战略指引，已建成和在建杭州、三亚、丽江、九寨、桂林、张家界、西安、上海、龙泉山、澳大利亚等数十大旅游区、三十大主题公园、上百台千古情及演艺秀，并拥有六间房、中国演艺谷等数十个文化娱乐项目。
600517.SH,国网英大,3810352.713,261286.8434,241,1223922770,低碳研究及培训、电力工程施工总承包、电力设施承装、工程设计、建筑节能、绿色照明节能、煤层气能效管理、碳交易、碳金融服务、碳审核、碳资产管理、碳资产开发、智能用电相关节能工程、置信电气非晶合金半埋组合式变压器、置信电气非晶合金单相配电变压器、置信电气非晶合金地下式路灯变压器、置信电气非晶合金地下式配电变压器、置信电气非晶合金分箱组合式变压器、置信电气非晶合金干式变压器、置信电气非晶合金农用配电变压器、置信电气非晶合金配电变压器、置信电气非晶合金组合式变压器、置信电气母线槽、置信电气预装式变电站,变电设备、输电设备、专业咨询服务,国网英大股份有限公司是国家电网有限公司旗下上市公司，A股证券简称“国网英大”，股票代码600517，注册资本57.18亿元。公司前身为上海置信电气股份有限公司，2020年2月28日完成重大资产重组，注入信托、证券、期货等金融业务；控股股东为国网英大国际控股集团有限公司，控股子公司包括英大国际信托有限公司、英大证券有限责任公司、英大汇通商业保理有限公司、国网英大碳资产管理(上海)有限公司、上海置信智能电气有限公司。公司秉承“根植主业、服务实业、以融促产、创造价值”的发展定位，实行“金融+制造”双主业运营，积极服务实体经济，努力为投资者创造价值。
002185.SZ,华天科技,3710047.31,849329.2745,241,1415671366,eSOP8L塑封集成电路、HDIP12L塑封集成电路、HSIP9L～12L塑封集成电路、HSOP28L～34L塑封集成电路、LQFP48L～128L塑封集成电路、PDIP8L～42L塑封集成电路、PQFP44L～128L塑封集成电路、RPM600CBR-S（20B-21.8）塑封集成电路、RPM600CBR-S（20B-4.5）塑封集成电路、SDIP24L～64L塑封集成电路、SIP8L～10L塑封集成电路、SKY28L塑封集成电路、SOP8L～30L塑封集成电路、SOT223-3L塑封集成电路、SOT89-3L塑封集成电路、SSOP10L～28L塑封集成电路、TO220T-5L塑封集成电路、TO251-5L塑封集成电路、TO252-3L～5L塑封集成电路、TO263-5L塑封集成电路、TSOP44L～54L塑封集成电路、ZIP16L塑封集成电路,集成电路,公司主要从事半导体集成电路、MEMS传感器、半导体元器件的封装测试业务。目前公司集成电路封装产品主要有DIP/SDIP、SOT、SOP、SSOP、TSSOP/ETSSOP、QFP/LQFP/TQFP、QFN/DFN、BGA/LGA、FC、MCM(MCP)、SiP、WLP、TSV、Bumping、MEMS等多个系列，产品主要应用于计算机、网络通讯、消费电子及智能移动终端、物联网、工业自动化控制、汽车电子等电子整机和智能化领。公司不断加强先进封装技术和产品的研发力度，加大研发投入，完善以华天西安为主体的研发仿真平台建设，依托国家级企业技术中心、甘肃省微电子工程技术研究中心、甘肃省微电子工程实验室等研发验证平台，通过实施国家科技重大专项02专项等科技创新项目以及新产品、新技术、新工艺的不断研究开发，自主研发出FC、Bumping、MEMS、MCM(MCP)、WLP、SiP、TSV、Fan-Out等多项集成电路先进封装技术和产品，随着公司进一步加大技术创新力度，公司的技术竞争优势将不断提升。
688256.SH,寒武纪-U,3692095.476,208945.9002,241,-824949409.1,Cambricon Neuware软件开发平台、寒武纪1A处理器、寒武纪1H处理器、寒武纪1M处理器、思元100（MLU100）芯片及云端智能加速卡、思元220（MLU220）芯片及边缘智能加速卡、思元270（MLU270）芯片及云端智能加速卡、思元290（MLU290）芯片及云端智能加速卡,电子元器件、运营平台系统,公司自成立以来一直专注于人工智能芯片产品的研发与技术创新，致力于打造人工智能领域的核心处理器芯片，让机器更好地理解和服务人类。公司核心人员在处理器芯片和人工智能领域深耕十余年，带领公司研发了智能处理器指令集与微架构等一系列自主创新关键技术。经过不断的研发积累，公司产品在行业内赢得高度认可，广泛应用于消费电子、数据中心、云计算等诸多场景。采用公司终端智能处理器IP的终端设备已出货过亿台；云端智能芯片及加速卡也已应用到国内主流服务器厂商的产品中，并已实现量产出货；边缘智能芯片及加速卡的发布标志着公司已形成全面覆盖云端、边缘端和终端场景的系列化智能芯片产品布局。
688002.SH,睿创微纳,3613153.112,288306.9812,241,461180017.6,XCore LA系列机芯、XCore LT系列机芯、XCore Micro机芯、XCore Nano机芯、Xforest 系列 机芯、车载红外热成像仪系列、多功能手持望远镜、多功能头盔式热像仪、红外MEMS芯片、户外手持红外热成像仪系列、金属封装探测器系列、晶圆级封装探测器系列、融合式双光望远镜、陶瓷封装探测器系列、智能手机热像仪,半导体分立器件、电子测试和测量仪器、专用设备与零部件,公司是一家专业从事非制冷红外热成像与MEMS传感技术开发的集成电路芯片企业，致力于专用集成电路、MEMS传感器及红外成像产品的设计与制造。公司产品主要包括非制冷红外热成像MEMS芯片、红外热成像探测器、红外热成像机芯、红外热像仪及光电系统。公司目前已具备先进的集成电路设计、传感器设计、器件封测、图像算法开发、系统集成等研发与制造能力。公司产品主要应用于军用及民用领域，其中军用产品主要应用于夜视观瞄、精确制导、光电载荷以及军用车辆辅助驾驶系统等，民用产品广泛应用于安防监控、汽车辅助驾驶、户外运动、消费电子、工业测温、森林防火、医疗检测设备以及物联网等诸多领域。公司已拥有的全系列产品可以满足绝大部分军品及民品客户需求。
