code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
300685.SZ,艾德生物,1654021.141026971,133212.7178879668,241,239573622.91,BRAF 基因V600E 突变检测试剂盒、EGFR 基因突变检测试剂盒、EGFR/ALK/ROS1 基因突变联合检测试剂盒、EML4-ALK 基因融合和 ROS1基因融合联合检测试剂盒、EML4-ALK 融合基因检测试剂盒、ERCC1 基因表达水平检测试剂盒、HER-2 基因扩增检测试剂盒、KRAS 基因突变检测试剂盒、KRAS/NRAS 基因突变检测试剂盒、KRAS/NRAS/BRAF 基因突变联合检测试剂盒、KRAS/NRAS/PIK3CA/BRAF 基因突变联合检测试剂盒、NRAS 基因突变检测试剂盒、PIK3CA 基因突变检测试剂盒、ROS1 基因融合检测试剂盒,生物诊断试剂,公司是我国首家专业化的肿瘤精准医疗分子诊断试剂研发生产企业，公司主营业务系肿瘤精准医疗分子诊断产品的研发、生产及销售，并提供相关的检测服务。公司产品主要用于检测肿瘤患者相关基因状态，为肿瘤靶向药物的选择和个体化治疗方案的制定提供科学依据。公司是我国首家专业化的肿瘤精准医疗分子诊断试剂研发生产企业，公司具有自主知识产权的核酸分子检测技术(ADx-ARMS)是目前国际上肿瘤精准医疗分子诊断领域领先的技术之一，在肿瘤相关基因突变检测方面具有敏感、特异、简便、快捷的优点，适合于各种检测样本，并可用于多重基因高通量检测，达到行业公认的国际先进水平。基于核心技术的优势，公司成功研发出20余种肿瘤精准医疗分子诊断试剂，是同行业产品种类最为齐全的企业之一。针对目前肿瘤精准医疗最重要的EGFR、KRAS、BRAF、EML4-ALK、PIK3CA、ROS1、NRAS、Her-2等基因位点，公司陆续研发了13种独立或联合检测试剂，均为我国首批取得国家药监局医疗器械注册证书和通过欧盟CE认证的产品。基于上述产品，公司同时为患者和医疗机构提供专业的肿瘤精准医疗分子检测服务。
300981.SZ,中红医疗,1495668.9169294606,207900.54620746887,241,2341903879.36,中红医疗PE手套、中红医疗PVC手套、中红医疗丁腈手套、中红医疗乳胶手套,高分子聚合物,公司主要从事高品质丁腈手套、PVC手套等医用及工业用一次性防护手套的研发、生产与销售。公司是国内最早生产销售PVC手套和丁腈手套的企业之一，自成立以来，始终专注于一次性健康防护领域，致力于为医疗、防护、食品、电子等行业客户提供性能稳定、品质卓越的防护手套产品，在国内外一次性健康防护手套市场拥有较高的知名度。公司被河北省科学技术厅认定为“河北省科技型中小企业”，被中国出口信用保险公司评为AAA+级客户。经过多年的经营积累及自主创新，公司现拥有26项专利技术，累计开发多种规格的一次性健康防护手套，可满足客户对手套性能、尺码、颜色、克重、长短等多种规格要求。公司先后通过了ISO9001国际质量体系认证、美国FDA认证、欧盟CE认证、ISO13485国际质量体系认证等，产品出口到北美、欧洲、日本等国外发达国家和地区的医疗、防护、食品、电子加工市场，远销美国、加拿大、德国、英国、法国、意大利、西班牙、荷兰、挪威、瑞典、澳大利亚、新西兰、日本等全球众多国家和地区。
688356.SH,键凯科技,1489042.9045643155,198315.1186307054,241,175780091.14,第三类医疗器械、活性衍生物、聚乙二醇、聚乙二醇修饰药物、聚乙二醇医药应用创新技术服务,药品经销、原料药、专业咨询服务,"公司是中关村的高新技术企业，主要从事医用药用聚乙二醇及其活性衍生物的研发、生产和销售。同时，基于其拥有自主知识产权的聚乙二醇合成及聚乙二醇化技术，向下游客户提供聚乙二醇医药应用创新技术服务，并自主开发创新的聚乙二醇化药物和第三类医疗器械。公司在聚乙二醇及其活性衍生物研发、生产、医药领域应用等技术领域处于国内领先地位，是国内外为数不多能进行高纯度和低分散度的医用药用聚乙二醇及活性衍生物工业化生产的公司之一，填补了国内长期缺乏规模化生产高质量的医用药用聚乙二醇及其衍生物这一空白，是全球市场的主要参与者,公司销售产品和提供技术服务的客户主要包括：Covidien(美敦力旗下企业)、Augmenix(波士顿科学旗下企业)、Cardinal Health等国际医药企业，长春金赛、恒瑞医药、江苏豪森、特宝生物等境内领军生物制药企业，以及境内外的科研院校。"
301080.SZ,百普赛斯,1464933.953488372,155617.295124031,129,174214119.79,抗体、生物分析检测服务、试剂盒、重组蛋白,生物诊断试剂、医疗美容器械、专业咨询服务,公司是一家专业提供重组蛋白等关键生物试剂产品及技术服务的高新技术企业，助力全球生物医药公司、生物科技公司和科研机构等进行生物药、细胞免疫治疗及诊断试剂的研发与生产，矢志成为生物医药、健康产业领域的基石企业。公司主要产品及服务应用于肿瘤、自身免疫疾病、心血管病、传染病等疾病的药物筛选及优化、诊断试剂开发及优化、临床前实验及临床试验、药物生产过程及工艺控制(CMC)等研发及生产环节。
688321.SH,微芯生物,1450159.7312883819,102574.72654356847,241,21958284.55,CS12192、CS17919、CS17938、CS24123、CS27186、西奥罗尼Chiauranib、西达本胺（爱谱沙）Chidamide、西格列他钠Chiglitazar,抗肿瘤制剂、原料药,公司是一家旨在为患者提供可承受的、临床亟需的原创新分子实体药物的国家级高新技术企业。公司主要产品均为自主研发的新分子实体且作用机制新颖的原创新药。包括已上市的国家1类原创新药西达本胺，已完成Ⅲ期临床试验的国家1类原创新药西格列他钠，以及其它正处于临床实验或临床前研究的新分子实体候选药物。公司开发的西达本胺是全球第一个获批的亚型选择性组蛋白去乙酰化酶抑制剂，目前在外周T细胞淋巴瘤治疗领域属于中国唯一的二线治疗药物，在国内没有竞争对手。公司的业务模式为新药开发并申请上市，获批后通过学术推广及销售来获得盈利。公司是国家级高新技术企业，具有实力雄厚的研发团队，在研发策略、技术应用上积累了较强的竞争优势。
600682.SH,南京新百,1430983.2358100044,125346.65419502075,241,1091182568.35,南京新百东方商城、南京新百花园、南京新百芜湖店、南京新百新街口百货商店、芜湖酒店,百货商场、酒店、住宅楼盘,公司是中国十大百货商店之一和南京市第一家商业企业股票上市公司。“新百”被江苏省工商行政管理局认定为全省著名服务商标，集团被中国国家工商行政管理局授予全国首批“重合同、守信用”先进单位，是“AAA”特级资信企业。围绕中长期发展战略，集团重点抓好制度、人才、文化、战略等四大方面的“落地”。通过梳理组织和流程再造，实现集团与中心店分离，强化对各分子公司的管控，初步建立现代商贸集团大平台；通过外聘内招，建立满足集团发展要求的人才梯队，重新构建绩效制度与薪酬福利体系，对员工形成有效激励。2018年公司通过重大资产重组收购世鼎香港100%股权，公司拥有国际领先的肿瘤细胞免疫产品和符合美国FDA cGMP标准的生产流程，结合Dendreon的研发经验、生产能力和多年上市的市场经验，公司有望打造一个广阔的细胞治疗平台，巩固上市公司在医疗养老领域的发展。
688266.SH,泽璟制药-U,1400968.630705394,70258.0238879668,241,-450999170.07,ZG005、ZG006、ZG5266、奥卡替尼、多纳非尼、多纳非尼-抗PD1单抗联合治疗、杰克替尼、杰克替尼乳膏、重组人TSH、重组人凝血酶,血液制品、原料药,公司是一家专注于肿瘤、出血及血液疾病、肝胆疾病等多个治疗领域的创新驱动型新药研发企业。公司的目标是成为中国上述领域新药研发的领军企业之一。公司的市场策略是面向全球，聚焦中国，研发和生产具有自主知识产权、安全、有效、患者可负担的创新药物，满足国内外巨大的医药市场需求。凭借多年的新药研发经验，公司成功建立了两大核心技术平台，即精准小分子药物研发及产业化平台和复杂重组蛋白新药研发及产业化平台。依托这两个技术平台，公司开发了丰富的小分子新药与重组蛋白新药的产品管线，覆盖肝癌、非小细胞肺癌、结直肠癌、甲状腺癌、鼻咽癌、骨髓增殖性疾病等多种癌症和血液肿瘤以及出血、肝胆疾病等多个治疗领域。专注于自身研发管线开发的同时，公司正与国内知名药企积极推进其小分子靶向新药与抗PD-1/PD-L1抗体对肿瘤的联合治疗研究。
688166.SH,博瑞医药,1396684.5643153526,96841.2590539419,241,243951048.34,阿尼芬净、安丝菌素、靶向高分子偶联平台、多拉菌素、恩替卡韦、磺达肝癸钠、卡泊芬净、米卡芬净、子囊霉素,药品经销,"公司是一家研发驱动、参与国际竞争的化学制药全产业链产品和技术平台型企业，致力于成为一家全球领先的创新型高端化学制药企业,一直从事高技术壁垒的医药中间体、原料药和制剂产品的研发和生产业务，凭借自身在微生物发酵、高难度药物合成工艺、药物合成原创路线设计、药物新晶型及药物靶向递送等方面积累的技术优势，建立了发酵半合成技术平台、多手性药物技术平台、靶向高分子偶联技术平台和非生物大分子技术平台等核心药物研发技术平台，形成了高技术附加值的医药中间体和原料药销售、药品技术转让以及利用自身技术和产品优势与其它具有品牌或销售渠道优势的医药企业合作开发并获得销售分成等多元化的盈利模式，并进一步向制剂产品领域拓展，逐步建立起原料药与制剂一体，仿制药与创新药结合，国际市场与国内市场并重的业务体系,公司产品和服务的最终客户主要为全球知名仿制药厂家。"
002432.SZ,九安医疗,1366499.3815070374,1899253.0009294604,241,908642433.6,KD-591型九安电子血压计、九安测温仪器、九安血糖仪、妙手低频治疗仪、中文BM-091型九安电子血压计、中文KD-322型九安电子血压计、中文KD-388型九安电子血压计、中文KD-391型九安电子血压计、中文KD-525E型九安电子血压计、中文KD-559型九安电子血压计、中文KD-575型九安电子血压计、中文KD-595型九安电子血压计、中文KD-726型九安电子血压计、中文KD-737型九安电子血压计、中文KD-768型九安电子血压计、中文KD-791型九安电子血压计、中文KD-795型九安电子血压计,诊断治疗设备,公司是一家在国内外具有影响力的个人健康管理产品供应商，主要从事家用医疗器械的研发、生产及销售。凭借技术优势、人才优势及品牌优势，电子血压计的年销售量在全球范围内名列前茅。公司围绕中长期战略目标，制定并实施了“以可穿戴设备及智能硬件为入口进入移动医疗和健康大数据领域，进而围绕用户建立健康生态系统”的战略。公司积极践行“从中国制造走向中国创造”，实施产品的转型升级，公司以国际市场为切入点，以可穿戴设备及智能硬件为入口进入移动医疗和健康大数据领域，打造了全球知名的自主品牌“iHealth”。作为移动医疗领域的先行者，公司已经具备了同时开发多品类智能硬件、向智能硬件项目提供产品定义、研发、设计、生产制造、营销等全过程服务的能力。公司已经拥有了涵盖血压、血糖、血氧、心电、心率、体重、体脂、睡眠、运动等领域的较为完备的个人健康类可穿戴设备产品线，用户量及数据也在快速增长，业务逐渐趋向平台化。在美国、欧洲和中国，公司都在积极与专业机构合作，打造个人健康管理云平台。
688526.SH,科前生物,1349749.0065410787,69361.22552282158,241,570741302.79,副猪嗜血杆菌病灭活疫苗、鸡传染性法氏囊病活疫苗（B87株）、鸡马立克氏病活疫苗（814株）、鸡新城疫、传染性支气管炎、减蛋综合征三联灭活疫苗（LaSota株 +M41 株+HSH23 株）、鸡新城疫、传染性支气管炎二联活疫苗（LaSota株+H120株）、鸡新城疫、传染性支气管炎二联活疫苗（LaSota株+H52株）、鸡新城疫、禽流感（H9亚型）二联灭活疫苗（LaSota株+WD株）、鸡新城疫活疫苗（LaSota株）、猪传染性肠胃炎、猪流行性腹泻二联活疫苗（WH-1R株+AJ1102-R株）、猪传染性肠胃炎、猪流行性腹泻二联灭活疫苗（WH-1株+AJ1102株）、猪传染性胸膜肺炎三价灭活疫苗、猪链球菌病、副猪嗜血杆菌病二联灭活疫苗（LT株+MD0322株+SH0165株）、猪链球菌病灭活疫苗（马链球菌兽疫亚种+猪链球菌2型+猪链球菌7型）、猪流感病毒H1N1亚型灭活疫苗（TJ株）、猪伪狂犬病活疫苗（HB-98株）、猪伪狂犬病灭活疫苗、猪伪狂犬病耐热保护剂活疫苗（HB2000株）、猪萎缩性鼻炎灭活疫苗（波氏杆菌JB5株）、猪瘟活疫苗（细胞源）、猪细小病毒病灭活疫苗（WH-1株）、猪乙型脑炎活疫苗（SA14-14-2株）、猪圆环病毒2型灭活疫苗（WH株）、猪支原体肺炎灭活疫苗,疫苗,武汉科前生物股份有限公司成立于2001年，专注于兽用生物制品研发、生产、销售及动物防疫技术服务，是国家发改委首批授予的“国家高新技术产业化示范工程”重点高新技术企业，是上海证券交易所科创板上市企业。目前，公司已与国内大型养殖企业如温氏股份、牧原股份、正邦科技、扬翔股份、正大畜牧等建立了长期的合作关系，已经成为我国万亿级规模生猪产业生物安全防疫产品和技术服务的重要服务商。公司在动物病原学与流行病学、新型疫苗、诊断制剂、微生态制剂、生物治疗制剂等的研发，细菌高密度发酵、病毒悬浮培养等新工艺方面形成了明显优势。公司主要产品源于本土分离鉴定的新菌毒株，与当前流行的菌毒株匹配度高，免疫效果好，深受用户欢迎。同时，公司在全国建立了高水平的技术服务队伍，进行新技术、新产品推广与应用，产生了较好的经济效益与社会效益。公司全资子公司——武汉科缘生物发展有限责任公司，致力于动物保健技术及产品研发、生产和销售，为动物养殖、食品安全、生态环境提供先进的高效产品及优质的技术服务。未来，公司将立足全国，面向世界，以打造“中国动物疫苗民族品牌”为己任，以“满足养殖户需求”的科前梦为目标，秉承“创新、创造、创业”和“人才立企、科技强企、产业兴企”的理念，不忘初心，奋勇前行，全力践行“科技创造价值，科前回报社会”的使命。
605369.SH,拱东医疗,1286338.7353738588,104707.81192116183,241,310987161.36,比色杯、多功能容器、反应杯、给药器、换药容器、离心管、培养板、培养皿、试管、体液采集 容器、吸管、吸头、样品杯、药用聚乙烯瓶、一次性使用人体末梢血样采集容器、一次性使用无菌采样拭子、一次性使用无菌阴道扩张器、一次性使用真空采血管,医用耗材,"公司是一家主营业务为一次性医用耗材的研发、生产和销售的高新技术企业,主要产品可分为真空采血系统、实验检测类耗材、体液采集类耗材、医用护理类耗材和药品包装材料等类型，产品广泛应用于临床诊断和护理、科研检测、药品包装等领域。经过三十余年的发展，公司不断拓展产品线的深度和广度，目前已成为国内一次性医用耗材生产企业中产品种类较齐全、规模较大的企业。公司一贯重视产品的研发和技术创新，不断提升生产技术和工艺水平，并建立了完善的质量控制体系。公司已通过ISO13485质量管理体系认证，“实验室及医用耗材”被浙江省质量技术监督局认定为浙江名牌产品，多个产品通过欧盟CE认证，一次性使用无菌阴道扩张器及锐器收集桶产品获得美国FDA(510K)许可。凭借高质量的产品和优质的服务，公司获得了境内、外客户的认可，产品覆盖了境内绝大部分省市，并销往北美洲、亚洲、南美洲、非洲、欧洲的多个国家和地区。"
301060.SZ,兰卫医学,1264524.8055850337,398254.7829455782,147,203840333.57,兰卫检验第三方医学检验服务及医学检验诊断技术支持服务、兰卫检验检验仪器、体外诊断试剂、耗材等体外诊断产品及技术支持服务等,专业咨询服务,公司是一家为检验诊断行业提供整体解决方案的综合服务商，面向各级医疗机构提供第三方医学检验和病理诊断服务、国内外知名品牌体外诊断产品以及其他专业技术支持，以满足各级医疗机构差异化需求。经过十多年的发展，公司形成了系统化、规模化、网络化的服务体系。该体系以独立医学实验室为区域中心，通过优化医学检验与病理诊断资源配置，促进基层医学实验室标准化建设，实现区域内医学检验结果互认，病理诊断资源协同共享。公司通过多年来代理销售罗氏、希森美康、徕卡和DAKO等世界一流的医学检验和病理诊断产品，形成了覆盖全国多个省份的销售网络，特别是在湖南湖北地区具有较高的市场占有率、市场知名度和美誉度，成长为一家能够提供技术推广、物流配送、售后维护和技术支持的综合服务商。2007年以来，公司已在上海、湖南、湖北、江苏、安徽、广东、重庆、云南等省市建设了区域中心实验室，不仅能为各级医疗机构提供第三方医学检验和病理诊断服务，也成为代理销售服务的区域研发中心和技术支持中心。
688578.SH,艾力斯-U,1257815.3526970954,65811.60755601659,241,18274567.01,c-MET抑制剂、EGFR外显子20插入突变抑制剂、KRAS G12C抑制剂、RET抑制剂、阿利沙坦酯、艾氟替尼、艾氟替尼 （第三代EGFR-TKI）,抗肿瘤制剂、原料药,"公司是一家专注于肿瘤治疗领域的创新药企业，目前已在非小细胞肺癌小分子靶向药领域构建了丰富的研发管线。作为一家创新驱动型药企，公司以提高全人类的生命质量和健康水平为己任，以全球医药市场未被满足的临床需求为导向，以开发出首创药物(First-in-class)和同类最佳药物(Best-in-class)为目标，致力于研发和生产具有自主知识产权、安全、有效、惠及大众的创新药物。自成立以来，公司坚持自主创新，针对已经科学验证的靶点，建立了完整的新药研发体系，涵盖先导药物的发现及优化、候选药物的评价及确立、药物临床前及临床研究、药品注册申报、产业化及商业化等各个环节,关于阿利沙坦酯《抗高血压化学1.1类创新药物——艾力沙坦的III期临床研究》课题获得国家“重大新药创制”科技重大专项，其临床研究入选国家高技术研究发展计划(863计划)。"
300633.SZ,开立医疗,1235029.6489397301,175908.6903900415,241,247244612.13,便携彩超、便携黑白超声、电子内镜系统、宫腔监视系统、全自动五分类血液细胞分析仪、试剂、兽用超声、台式彩超、台式黑白超声、探头系列,医疗美容器械、医疗器械用制剂,公司主营业务为医疗诊断设备的自主研发、生产与销售。公司始终以客户需求为导向，致力于为全球医疗机构提供优质的产品和服务。主要产品包括医用超声诊断设备(主要为彩色多普勒超声诊断设备与B型超声诊断设备)、医用电子内窥镜设备、血液分析仪。公司立足自主技术创新和产品研发，是国内超声诊断设备领域较早独立掌握彩超设备核心技术与探头核心技术的生产企业，目前已掌握基于PC的Linux彩超软件技术，128通道彩超技术，嵌入式计算机技术，高密度、宽频带探头技术，单晶探头技术，特种应用探头技术等多项超声诊断设备领域专利技术。公司各类产品质量过硬，性能突出，多项产品通过FDA注册、CE认证，并得到国际认可。
600055.SH,万东医疗,1219540.0797666844,341980.1946431535,241,183193054.55,万东常规X射线诊断设备、万东齿科综合治疗机、万东磁共振成像系统、万东高频胃肠诊断设备、万东口腔数字图象设备、万东口腔消毒设备、万东血管介入治疗设备、万东自体血液回收机,感染控制设备、诊断治疗设备,公司致力于医用X射线诊断设备、磁共振成像设备、齿科诊断和治疗设备、血液健康产品的开发、生产与销售，是国内主要的医疗器械提供商之一。公司是中国医疗器械工业的骨干企业，在医用X射线诊断设备相关技术和医学影像技术领域处于全国领先地位，以大型血管造影和介入治疗系统、高频数字胃肠诊断系统和直接数字成像系统为代表的高端产品，其技术含量已达到国际同类产品先进水平，主导产品相继通过了欧盟CE产品认证和美国FDA产品认证。
688278.SH,特宝生物,1204129.687966805,36087.7775186722,241,181200959.24,派格宾、特尔津、特尔康、特尔立,专科用制剂,公司是专业从事重组蛋白质及其长效修饰药物研发、生产及销售的创新型生物医药企业。围绕病毒性肝炎、恶性肿瘤等重大疾病和免疫治疗领域，布局涵盖多种蛋白质药物的创新平台，拥有从基础研究到产业化的生物医药体系化创新能力。主打四大重组蛋白商业化产品——派格宾、特尔立、特尔津、特尔康，用于慢性肝炎、中性粒细胞减少、白细胞减少和血小板减少。旗下创新药物研发团队，入选国家科技部“重点领域创新团队”，共计承担了9项“重大新药创制”国家科技重大专项，已有5个聚乙二醇蛋白质长效药物获准开展临床研究，其中1个药物获准上市。作为国产长效干扰素龙头，有望受益于进口替代，2018年公司产品已占据接近30%市场份额。
002581.SZ,未名医药,1181559.0596054192,500180.9602531121,241,271001671.69,“孩尔来福”、安福隆（重组人干扰素α2b）、恩经复（注射用鼠神经生长因子）、甲酸乙酯、捷抚（重组人干扰素α2b喷雾剂）、原甲酸三甲酯、原甲酸三乙酯,催化剂及化学助剂、非抗生素类抗感染制剂、解热镇痛制剂、神经系统用制剂、疫苗,公司是北京北大未名生物工程集团有限公司的核心骨干企业、上市公司平台。公司建有淄博、厦门、天津等三大生产基地，拥有淄博本部、全资子公司未名生物、控股孙公司天津华立达生物工程有限公司、北京未名西大生物科技有限公司，参股孙公司北京科兴生物制品有限公司等核心资产。公司生产的注射用鼠神经生长因子(恩经复NOBEX)是神经损伤治疗性药物，是世界上第一支获准正式用于临床的神经生长因子药品，也是第一个由中国人率先产业化的诺贝尔生理学或医学奖成果，恩经复已成为中国神经生长因子市场的第一品牌。
301087.SZ,可孚医疗,1170158.185483871,150764.8477177419,124,428856562.39,艾灸系列、按摩牵引类、刮痧板/拔罐器/针灸类、红外体温计、护理床、护理消杀耗材、健康防护耗材、轮椅、无创呼吸机、雾化器、血糖仪、血压计、制氧机、助行器、助听器,医用辅助设备,可孚医疗是一家国内领先的大型、综合性家用医疗器械企业，专业从事家用医疗器械的研发、生产、销售和服务。经过十多年的专业化经营，可孚医疗已经发展成为家用医疗器械领域内品种齐、渠道全、技术先进、具有较强竞争力和影响力的企业。可孚医疗自创立之初即致力于为用户提供可靠的医疗健康产品和一站式解决方案。在大健康消费升级和电子商务迅速发展的行业背景下，公司不断强化数字运营能力，深度研究用户需求。通过持续创新的研发、科学合理的产品策划和全过程质量管理，公司迭代推出血压计、护理床、红外体温计、雾化器、轮椅等多款高品质畅销产品，积累了良好的市场口碑和品牌知名度。家用医疗器械主要是指适于公众在院外使用，安全可靠、操作简单、体积小、携带方便的以检测、治疗、保健及康复为目的的医疗器械。家用医疗器械产品种类繁多，公司主要产品涵盖五大领域：健康监测、康复辅具、呼吸支持、中医理疗、医疗护理。
600645.SH,中源协和,1057947.005637884,215902.1986846473,241,155320080.74,干细胞工程系列产品,基因制品,公司是一家主营生命科学技术开发、干细胞基因工程产业化、生物医疗和基因制药的生物高科技企业。公司主要面向科研市场及体外诊断市场提供产品及服务，其中科研市场包括细胞检测制备及存储、基因检测等。公司以精准医疗为中心，不断开拓创新，逐步形成了细胞存储、基因检测及临床试剂、肿瘤免疫治疗等多个业务板块。后公司收购上海傲源。傲锐东源是一家立足于基因合成、蛋白质表达纯化、抗体制备等生物技术，为生命科学领域提供产品和服务的生物制品公司。傲锐东源主要面向科研市场及体外诊断市场，提供包括人类全长基因、蛋白质、抗体、体外检测产品在内的多种产品，服务的客户包括科研机构、生物医药公司、临床医院等。
300406.SZ,九强生物,1051848.9216153733,164434.20202904564,241,405651172.06,九强低密度脂蛋白胆固醇诊断试剂、九强高密度脂蛋白胆固醇诊断试剂、九强胱抑素C诊断试剂、九强肌酐诊断试剂、九强肌酸激酶同工酶诊断试剂、九强同型半胱氨酸诊断试剂、九强腺苷脱氨酶诊断试剂、九强载脂蛋白A1诊断试剂、九强脂蛋白(a)诊断试剂、九强总胆汁酸诊断试剂,诊断用制剂,公司是中国领先的临床体外诊断产品与服务供应商之一。公司创立于2001年，是以体外诊断产品的研发、生产和销售为主营业务的国家高新技术企业，拥有与国际同步发展的体外诊断系列产品。目前拥有生化检测系统、血凝检测系统、血型检测系统，多年的稳定发展与完善积累，形成了遍及全球的营销和服务网络。公司一直专注体外诊断产品系统的研发，拥有一流的产品研发团队，在专家的带领下，建立起化学法、酶法(含循环酶法)、普通免疫比浊法、胶乳增强免疫比浊法、克隆酶供体酶免疫测定技术(CEDIA)、酶增强免疫测定技术(EMIT)等生化研发平台；同时也具备高水平的全液体血凝研发技术团队。
002038.SZ,双鹭药业,1050574.0780082988,141741.48210373442,241,425939565.39,双鹭股份阿德福韦酯、双鹭股份氨酚曲马多、双鹭股份贝科能、双鹭股份扶济复、双鹭股份固通宁、双鹭股份雷宁、双鹭股份立生素、双鹭股份利塞磷酸钠、双鹭股份吗替麦考酚酯、双鹭股份迈格尔、双鹭股份欧宁、双鹭股份曲宁、双鹭股份欣吉尔、双鹭股份重组假丝酵母尿酸氧化酶、双鹭股份注射用苦参碱、双鹭股份注射用三磷酸胞苷二钠、双鹭股份注射用三氧化二砷,基因制品、酶类及其它生化制剂、神经系统用制剂、五官科用制剂,"公司是一家主要从事基因工程和生化药物研究开发、生产和经营的高新技术企业，系北京市首家登陆中小企业板的上市公司,是国家认定的企业技术中心。主要从事基因工程药物的研究开发、生产和经营。公司共研究开发并投放市场2个具有自主知识产权的国家一类新药和8个国家二类新药，形成以肿瘤、老年病、肝病为主导的产品线。公司曾荣获国家科技进步二等奖一项，北京市科技进步一、二、三等奖五项，先后多次作为企业独立申请并获国家“863”计划基金资助，多个项目获国家技术创新基金资助，并入选国家火炬计划重点高新技术企业、中关村科技园海淀园首批“百家创新企业”、“北京生物医药产业跨越发展工程”(G20工程)和中关村国家自主创新示范区首批“十百千工程”重点培育企业。"
688505.SH,复旦张江,1033491.6763485477,45541.66045228216,241,213295758.0,盐酸氨酮戊酸外用散、长循环盐酸多柔比星脂质体注射液、注射用海姆泊芬,原料药,"公司是一家研发驱动型企业,主要从事生物医药的创新研究、开发、生产和销售，公司的光动力技术处于世界领先水平，并拥有先进的纳米技术、基因工程技术和口服固体制剂技术等，现有药品主要覆盖皮肤性病治疗和抗肿瘤治疗领域。公司以探索临床治疗的缺失和不足，并提供更有效的治疗方案和药物为核心定位，务求成为生物医药业界的创新者和领先者。凭借在生物医药领域的实力，公司多次担纲国家级研发项目，其中包括：国家高技术研究发展计划(八六三计划)、国家“九五”攻关项目、“国家‘重大新药创制’科技重大专项”等,并连续被上海市科学技术委员会认定为“上海市高新技术企业”。"
688277.SH,天智航-U,1033191.3230758174,87783.87308713693,241,-79933159.39,天智航多功能骨科复位器（GQ-B型）、天智航骨科机器人导航定位系统、天智航数字化手术室系统、天智航智能化全透X光手术平台（TC-6型）、天智航智能微创手术中心解决方案,医用辅助设备、诊断治疗设备、专业咨询服务,公司是国内骨科手术机器人行业的领军企业，始终专注于骨科手术机器人的研发、生产、销售和服务。以骨科手术机器人为核心产品，为医疗机构提供的产品和服务主要涵盖骨科手术机器人、手术中心专业工程、配套设备与耗材、技术服务四个方面，公司是我国骨科手术机器人产业化的先行者，创始团队成功研制出拥有我国自主知识产权的骨科手术机器人产品，是首家获得CFDA核发的第三类医疗器械注册证的“骨科机器人导航定位系统”。公司第三代产品于2016年11月获得CFDA核发的第三类医疗器械注册证，该产品各项性能指标达到国际同类产品水平，国家卫健委认定“天智航已研发生产出第三代骨科手术机器人产品，在高难骨科手术自动导航技术上成功实现从跟跑并跑迈向领跑”；公司的产品是经国家科技部认定的《创新医疗器械产品目录(2018)》中治疗设备及器械类唯一的“国际原创”产品，在国际范围内，发行人参与编制了关于手术机器人性能与安全基本要求的国际标准；在我国，发行人是“国家机器人标准化总体组”成员单位，参与编制了骨科机器人手术临床指南和诊疗规范，并参与制定了相关国家标准。
688658.SH,悦康药业,1018473.2365145228,65113.014804979255,241,545316048.79,抗感染药物-注射用头孢呋辛钠、抗感染药物-注射用头孢曲松钠、糖尿病药物-盐酸二甲双胍缓释片、消化系统药物 -奥美拉唑肠溶胶囊、消化系统药物 -注射用兰索拉唑、心脑血管药物-硫酸鱼精蛋白注射液、心脑血管药物-银杏叶提取物注射液,抗生素类抗感染制剂、神经系统用制剂、消化系统用制剂、原料药,"公司是以高端化学药为主导的大型医药企业集团、以研发创新为驱动的国家级高新技术企业，主营业务涵盖药品研发、制造、流通销售全产业链条，具备注射液、冻干粉针剂、片剂、胶囊剂等多种剂型以及部分原料药的生产能力，产品覆盖心脑血管、消化系统、抗感染、内分泌以及抗肿瘤等12个用药领域,公司定位于高端化学药的研发与生产，产品具有较强的行业竞争能力，公司市场地位突出，2009-2018年连续十年入选工信部医药工业百强，2013-2018年连续六年入选工信部中国医药研发产品线最佳工业企业，并在南方医药经济研究所2018年度中国医药工业百强化药企业TOP100中位居第33位,公司始终秉承创新驱动发展的理念，不断全面提升企业实力，通过不断优化生产技术、生产工艺创新，持续提升药品制剂的质量和疗效水平，并将研发成果运用至现有产品中。公司“奥美拉唑系列产品产业化与国际化的关键技术开发项目”、“化学药物晶型关键技术体系的建立与应用”先后获得国家科学技术进步二等奖。"
